feature,importance,importance_rank
last5_hit_by_pitch_median,0.0,502
last5_hit_by_pitch_max,0.0,503
last5_hit_by_pitch_avg,0.0,504
last3_total_bases_median,0.0,505
last3_total_bases_min,0.0,506
last5_fantasy_score_max,0.0,507
last5_hits_max,0.0,508
last5_runs_std,0.0,509
last5_runs_min,0.0,510
last5_runs_median,0.0,511
last5_runs_max,0.0,512
last5_runs_coefficient_variation,0.0,513
last3_strikeouts_median,0.0,514
last5_rbi_min,0.0,515
last5_rbi_median,0.0,516
last5_home_runs_max,0.0,517
last5_rbi_avg,0.0,518
last5_plate_appearances_min,0.0,519
last3_strikeouts_min,0.0,520
last5_plate_appearances_avg,0.0,521
last5_home_runs_per_pa,0.0,522
last3_strikeouts_std,0.0,523
last5_home_runs_min,0.0,524
last5_home_runs_median,0.0,525
last5_rbi_max,0.0,526
last3_hits_runs_rbis_max,0.0,527
last3_hits_min,0.0,528
last3_hits_median,0.0,529
last3_hits_max,0.0,530
last3_hits_coefficient_variation,0.0,531
last3_hits_avg,0.0,532
last3_hit_by_pitch_std,0.0,533
last10_runs_coefficient_variation,0.0,534
last5_fantasy_score_avg,0.0,535
last10_rbi_per_pa,0.0,536
last3_walks_min,0.0,537
last3_walks_median,0.0,538
last3_walks_max,0.0,539
last3_walks_avg,0.0,540
last3_triples_std,0.0,541
last3_triples_per_ab,0.0,542
last3_triples_median,0.0,543
last3_triples_max,0.0,544
last3_triples_avg,0.0,545
last5_doubles_per_pa,0.0,546
last5_doubles_min,0.0,547
last5_doubles_median,0.0,548
last5_doubles_max,0.0,549
last5_doubles_avg,0.0,550
last5_at_bats_min,0.0,551
last5_at_bats_max,0.0,552
last3_hits_runs_rbis_median,0.0,553
last10_singles_min,0.0,554
last10_singles_median,0.0,555
last10_singles_max,0.0,556
last10_runs_min,0.0,557
last10_runs_median,0.0,558
last10_runs_max,0.0,559
last3_hits_runs_rbis_std,0.0,560
last3_hits_runs_rbis_per_pa,0.0,561
last3_hits_runs_rbis_min,0.0,562
last3_walks_std,0.0,563
opponent_pitcher_last10_avg_walks_per_9,0.0,564
opponent_pitcher_last10_avg_walk_rate_bf,0.0,565
opponent_pitcher_last10_avg_strikeouts_per_9,0.0,566
opponent_pitcher_last10_avg_strikeout_rate_bf,0.0,567
opponent_pitcher_last10_avg_outs_recorded,0.0,568
opponent_pitcher_last10_avg_k_minus_bb_rate,0.0,569
opponent_pitcher_last10_avg_home_runs_per_9,0.0,570
opponent_pitcher_last10_avg_home_runs,0.0,571
last5_singles_avg,0.0,572
opponent_pitcher_last10_avg_fip_component,0.0,573
last3_stolen_bases_min,0.0,574
last3_doubles_avg,0.0,575
last3_stolen_bases_per_pa,0.0,576
last3_at_bats_min,0.0,577
last3_at_bats_median,0.0,578
last20_walks_min,0.0,579
last20_walks_median,0.0,580
opponent_pitcher_last10_avg_hits_per_9,0.0,581
opponent_pitcher_last3_avg_walks_per_9,0.0,582
last20_total_bases_min,0.0,583
last20_strikeouts_min,0.0,584
last3_stolen_bases_avg,0.0,585
last20_strikeouts_max,0.0,586
last3_stolen_bases_max,0.0,587
last20_stolen_bases_median,0.0,588
opponent_pitcher_last3_avg_walk_rate_bf,0.0,589
opponent_pitcher_last10_avg_whip,0.0,590
opponent_pitcher_last3_avg_outs_recorded,0.0,591
opponent_pitcher_last3_avg_k_minus_bb_rate,0.0,592
opponent_pitcher_last3_avg_home_runs,0.0,593
opponent_pitcher_last3_avg_hits_per_9,0.0,594
opponent_pitcher_last3_avg_hits,0.0,595
opponent_pitcher_last3_avg_fip_component,0.0,596
last3_stolen_bases_median,0.0,597
opponent_pitcher_last3_avg_batters_faced,0.0,598
opponent_pitcher_last3_avg_strikeout_rate_bf,0.0,599
last3_hit_by_pitch_per_pa,0.0,600
last3_hit_by_pitch_min,0.0,601
last3_hit_by_pitch_median,0.0,602
last3_hit_by_pitch_max,0.0,603
last3_hit_by_pitch_avg,0.0,604
last3_strikeouts_max,0.0,605
last3_fantasy_score_min,0.0,606
last3_fantasy_score_avg,0.0,607
last20_walks_max,0.0,608
last3_doubles_min,0.0,609
last3_doubles_median,0.0,610
last3_doubles_max,0.0,611
last5_singles_std,0.0,612
last5_singles_per_pa,0.0,613
last5_singles_min,0.0,614
last5_singles_median,0.0,615
last5_singles_max,0.0,616
last3_doubles_std,0.0,617
last20_triples_median,0.0,618
last20_triples_max,0.0,619
opponent_pitcher_history_available,0.0,620
last5_walks_min,0.0,621
last5_walks_median,0.0,622
last5_triples_std,0.0,623
last5_triples_per_ab,0.0,624
last5_triples_median,0.0,625
last5_stolen_bases_max,0.0,626
last5_triples_avg,0.0,627
last5_total_bases_min,0.0,628
last5_strikeouts_min,0.0,629
